# This was auto-generated by make-af.csv.py
Port ,Pin ,AF0          ,AF1              ,AF2     ,AF3         ,AF4      ,AF5              ,AF6              ,AF7            ,AF8           ,AF9               ,AF10               ,AF11                           ,AF12                ,AF13       ,AF14,AF15,ADC
,    ,RCC/RTC/SYS  ,TIM1/2           ,TIM3/4/5,TIM8/9/10/11,I2C1/2/3 ,I2S1/2/3/SPI1/2  ,I2S2/3/SPI3      ,I2S3/USART1/2/3,UART4/5/USART6,CAN1/2/TIM12/13/14,USB                ,ETH                            ,FSMC/SDIO/USB       ,DCMI       ,    ,    ,ADC
PortA,PA0 ,WKUP         ,TIM2_CH1/TIM2_ETR,TIM5_CH1,TIM8_ETR    ,         ,                 ,                 ,USART2_CTS     ,UART4_TX      ,                  ,                   ,ETH_MII_CRS                    ,                    ,           ,    ,    ,ADC123_IN0
PortA,PA1 ,             ,TIM2_CH2         ,TIM5_CH2,            ,         ,                 ,                 ,USART2_RTS     ,UART4_RX      ,                  ,                   ,ETH_RMII_REF_CLK/ETH_MII_RX_CLK,                    ,           ,    ,    ,ADC123_IN1
PortA,PA2 ,             ,TIM2_CH3         ,TIM5_CH3,TIM9_CH1    ,         ,                 ,                 ,USART2_TX      ,              ,                  ,                   ,ETH_MDIO                       ,                    ,           ,    ,    ,ADC123_IN2
PortA,PA3 ,             ,TIM2_CH4         ,TIM5_CH4,TIM9_CH2    ,         ,                 ,                 ,USART2_RX      ,              ,                  ,USB_OTG_HS_ULPI_D0 ,ETH_MII_COL                    ,                    ,           ,    ,    ,ADC123_IN3
PortA,PA4 ,             ,                 ,        ,            ,         ,SPI1_NSS         ,I2S3_WS/SPI3_NSS ,USART2_CK      ,              ,                  ,                   ,                               ,USB_OTG_HS_SOF      ,DCMI_HSYNC ,    ,    ,ADC12_IN4
PortA,PA5 ,             ,TIM2_CH1/TIM2_ETR,        ,TIM8_CH1N   ,         ,SPI1_SCK         ,                 ,               ,              ,                  ,USB_OTG_HS_ULPI_CK ,                               ,                    ,           ,    ,    ,ADC12_IN5
PortA,PA6 ,             ,TIM1_BKIN        ,TIM3_CH1,TIM8_BKIN   ,         ,SPI1_MISO        ,                 ,               ,              ,TIM13_CH1         ,                   ,                               ,                    ,DCMI_PIXCLK,    ,    ,ADC12_IN6
PortA,PA7 ,             ,TIM1_CH1N        ,TIM3_CH2,TIM8_CH1N   ,         ,SPI1_MOSI        ,                 ,               ,              ,TIM14_CH1         ,                   ,ETH_RMII_CRS_DV/ETH_MII_RX_DV  ,                    ,           ,    ,    ,ADC12_IN7
PortA,PA8 ,RCC_MCO_1    ,TIM1_CH1         ,        ,            ,I2C3_SCL ,                 ,                 ,USART1_CK      ,              ,                  ,USB_OTG_FS_SOF     ,                               ,                    ,           ,    ,    ,
PortA,PA9 ,             ,TIM1_CH2         ,        ,            ,I2C3_SMBA,                 ,                 ,USART1_TX      ,              ,                  ,                   ,                               ,                    ,DCMI_D0    ,    ,    ,
PortA,PA10,             ,TIM1_CH3         ,        ,            ,         ,                 ,                 ,USART1_RX      ,              ,                  ,USB_OTG_FS_ID      ,                               ,                    ,DCMI_D1    ,    ,    ,
PortA,PA11,             ,TIM1_CH4         ,        ,            ,         ,                 ,                 ,USART1_CTS     ,              ,CAN1_RX           ,USB_OTG_FS_DM      ,                               ,                    ,           ,    ,    ,
PortA,PA12,             ,TIM1_ETR         ,        ,            ,         ,                 ,                 ,USART1_RTS     ,              ,CAN1_TX           ,USB_OTG_FS_DP      ,                               ,                    ,           ,    ,    ,
PortA,PA13,JTMS/SWDIO   ,                 ,        ,            ,         ,                 ,                 ,               ,              ,                  ,                   ,                               ,                    ,           ,    ,    ,
PortA,PA14,JTCK/SWCLK   ,                 ,        ,            ,         ,                 ,                 ,               ,              ,                  ,                   ,                               ,                    ,           ,    ,    ,
PortA,PA15,JTDI         ,TIM2_CH1/TIM2_ETR,        ,            ,         ,SPI1_NSS         ,I2S3_WS/SPI3_NSS ,               ,              ,                  ,                   ,                               ,                    ,           ,    ,    ,
PortB,PB0 ,             ,TIM1_CH2N        ,TIM3_CH3,TIM8_CH2N   ,         ,                 ,                 ,               ,              ,                  ,USB_OTG_HS_ULPI_D1 ,ETH_MII_RXD2                   ,                    ,           ,    ,    ,ADC12_IN8
PortB,PB1 ,             ,TIM1_CH3N        ,TIM3_CH4,TIM8_CH3N   ,         ,                 ,                 ,               ,              ,                  ,USB_OTG_HS_ULPI_D2 ,ETH_MII_RXD3                   ,                    ,           ,    ,    ,ADC12_IN9
PortB,PB2 ,             ,                 ,        ,            ,         ,                 ,                 ,               ,              ,                  ,                   ,                               ,                    ,           ,    ,    ,
PortB,PB3 ,JTDO/SWO     ,TIM2_CH2         ,        ,            ,         ,SPI1_SCK         ,I2S3_CK/SPI3_SCK ,               ,              ,                  ,                   ,                               ,                    ,           ,    ,    ,
PortB,PB4 ,JTRST        ,                 ,TIM3_CH1,            ,         ,SPI1_MISO        ,SPI3_MISO        ,I2S3_ext_SD    ,              ,                  ,                   ,                               ,                    ,           ,    ,    ,
PortB,PB5 ,             ,                 ,TIM3_CH2,            ,I2C1_SMBA,SPI1_MOSI        ,I2S3_SD/SPI3_MOSI,               ,              ,CAN2_RX           ,USB_OTG_HS_ULPI_D7 ,ETH_PPS_OUT                    ,                    ,DCMI_D10   ,    ,    ,
PortB,PB6 ,             ,                 ,TIM4_CH1,            ,I2C1_SCL ,                 ,                 ,USART1_TX      ,              ,CAN2_TX           ,                   ,                               ,                    ,DCMI_D5    ,    ,    ,
PortB,PB7 ,             ,                 ,TIM4_CH2,            ,I2C1_SDA ,                 ,                 ,USART1_RX      ,              ,                  ,                   ,                               ,FSMC_NL             ,DCMI_VSYNC ,    ,    ,
PortB,PB8 ,             ,                 ,TIM4_CH3,TIM10_CH1   ,I2C1_SCL ,                 ,                 ,               ,              ,CAN1_RX           ,                   ,ETH_MII_TXD3                   ,SDIO_D4             ,DCMI_D6    ,    ,    ,
PortB,PB9 ,             ,                 ,TIM4_CH4,TIM11_CH1   ,I2C1_SDA ,I2S2_WS/SPI2_NSS ,                 ,               ,              ,CAN1_TX           ,                   ,                               ,SDIO_D5             ,DCMI_D7    ,    ,    ,
PortB,PB10,             ,TIM2_CH3         ,        ,            ,I2C2_SCL ,I2S2_CK/SPI2_SCK ,                 ,USART3_TX      ,              ,                  ,USB_OTG_HS_ULPI_D3 ,ETH_MII_RX_ER                  ,                    ,           ,    ,    ,
PortB,PB11,             ,TIM2_CH4         ,        ,            ,I2C2_SDA ,                 ,                 ,USART3_RX      ,              ,                  ,USB_OTG_HS_ULPI_D4 ,ETH_MII_TX_EN/ETH_RMII_TX_EN   ,                    ,           ,    ,    ,
PortB,PB12,             ,TIM1_BKIN        ,        ,            ,I2C2_SMBA,I2S2_WS/SPI2_NSS ,                 ,USART3_CK      ,              ,CAN2_RX           ,USB_OTG_HS_ULPI_D5 ,ETH_MII_TXD0/ETH_RMII_TXD0     ,USB_OTG_HS_ID       ,           ,    ,    ,
PortB,PB13,             ,TIM1_CH1N        ,        ,            ,         ,I2S2_CK/SPI2_SCK ,                 ,USART3_CTS     ,              ,CAN2_TX           ,USB_OTG_HS_ULPI_D6 ,ETH_MII_TXD1/ETH_RMII_TXD1     ,                    ,           ,    ,    ,
PortB,PB14,             ,TIM1_CH2N        ,        ,TIM8_CH2N   ,         ,SPI2_MISO        ,I2S2_ext_SD      ,USART3_RTS     ,              ,TIM12_CH1         ,                   ,                               ,USB_OTG_HS_DM       ,           ,    ,    ,
PortB,PB15,RTC_REFIN    ,TIM1_CH3N        ,        ,TIM8_CH3N   ,         ,I2S2_SD/SPI2_MOSI,                 ,               ,              ,TIM12_CH2         ,                   ,                               ,USB_OTG_HS_DP       ,           ,    ,    ,
PortC,PC0 ,             ,                 ,        ,            ,         ,                 ,                 ,               ,              ,                  ,USB_OTG_HS_ULPI_STP,                               ,                    ,           ,    ,    ,ADC123_IN10
PortC,PC1 ,             ,                 ,        ,            ,         ,                 ,                 ,               ,              ,                  ,                   ,ETH_MDC                        ,                    ,           ,    ,    ,ADC123_IN11
PortC,PC2 ,             ,                 ,        ,            ,         ,SPI2_MISO        ,I2S2_ext_SD      ,               ,              ,                  ,USB_OTG_HS_ULPI_DIR,ETH_MII_TXD2                   ,                    ,           ,    ,    ,ADC123_IN12
PortC,PC3 ,             ,                 ,        ,            ,         ,I2S2_SD/SPI2_MOSI,                 ,               ,              ,                  ,USB_OTG_HS_ULPI_NXT,ETH_MII_TX_CLK                 ,                    ,           ,    ,    ,ADC123_IN13
PortC,PC4 ,             ,                 ,        ,            ,         ,                 ,                 ,               ,              ,                  ,                   ,ETH_MII_RXD0/ETH_RMII_RXD0     ,                    ,           ,    ,    ,ADC12_IN14
PortC,PC5 ,             ,                 ,        ,            ,         ,                 ,                 ,               ,              ,                  ,                   ,ETH_MII_RXD1/ETH_RMII_RXD1     ,                    ,           ,    ,    ,ADC12_IN15
PortC,PC6 ,             ,                 ,TIM3_CH1,TIM8_CH1    ,         ,I2S2_MCK         ,                 ,               ,USART6_TX     ,                  ,                   ,                               ,SDIO_D6             ,DCMI_D0    ,    ,    ,
PortC,PC7 ,             ,                 ,TIM3_CH2,TIM8_CH2    ,         ,                 ,I2S3_MCK         ,               ,USART6_RX     ,                  ,                   ,                               ,SDIO_D7             ,DCMI_D1    ,    ,    ,
PortC,PC8 ,             ,                 ,TIM3_CH3,TIM8_CH3    ,         ,                 ,                 ,               ,USART6_CK     ,                  ,                   ,                               ,SDIO_D0             ,DCMI_D2    ,    ,    ,
PortC,PC9 ,RCC_MCO_2    ,                 ,TIM3_CH4,TIM8_CH4    ,I2C3_SDA ,I2S1_CKIN        ,                 ,               ,              ,                  ,                   ,                               ,SDIO_D1             ,DCMI_D3    ,    ,    ,
PortC,PC10,             ,                 ,        ,            ,         ,                 ,I2S3_CK/SPI3_SCK ,USART3_TX      ,UART4_TX      ,                  ,                   ,                               ,SDIO_D2             ,DCMI_D8    ,    ,    ,
PortC,PC11,             ,                 ,        ,            ,         ,I2S3_ext_SD      ,SPI3_MISO        ,USART3_RX      ,UART4_RX      ,                  ,                   ,                               ,SDIO_D3             ,DCMI_D4    ,    ,    ,
PortC,PC12,             ,                 ,        ,            ,         ,                 ,I2S3_SD/SPI3_MOSI,USART3_CK      ,UART5_TX      ,                  ,                   ,                               ,SDIO_CK             ,DCMI_D9    ,    ,    ,
PortC,PC13,RTC_AF1      ,                 ,        ,            ,         ,                 ,                 ,               ,              ,                  ,                   ,                               ,                    ,           ,    ,    ,
PortC,PC14,RCC_OSC32_IN ,                 ,        ,            ,         ,                 ,                 ,               ,              ,                  ,                   ,                               ,                    ,           ,    ,    ,
PortC,PC15,RCC_OSC32_OUT,                 ,        ,            ,         ,                 ,                 ,               ,              ,                  ,                   ,                               ,                    ,           ,    ,    ,
PortD,PD0 ,             ,                 ,        ,            ,         ,                 ,                 ,               ,              ,CAN1_RX           ,                   ,                               ,FSMC_D2/FSMC_DA2    ,           ,    ,    ,
PortD,PD1 ,             ,                 ,        ,            ,         ,                 ,                 ,               ,              ,CAN1_TX           ,                   ,                               ,FSMC_D3/FSMC_DA3    ,           ,    ,    ,
PortD,PD2 ,             ,                 ,TIM3_ETR,            ,         ,                 ,                 ,               ,UART5_RX      ,                  ,                   ,                               ,SDIO_CMD            ,DCMI_D11   ,    ,    ,
PortD,PD3 ,             ,                 ,        ,            ,         ,                 ,                 ,USART2_CTS     ,              ,                  ,                   ,                               ,FSMC_CLK            ,           ,    ,    ,
PortD,PD4 ,             ,                 ,        ,            ,         ,                 ,                 ,USART2_RTS     ,              ,                  ,                   ,                               ,FSMC_NOE            ,           ,    ,    ,
PortD,PD5 ,             ,                 ,        ,            ,         ,                 ,                 ,USART2_TX      ,              ,                  ,                   ,                               ,FSMC_NWE            ,           ,    ,    ,
PortD,PD6 ,             ,                 ,        ,            ,         ,                 ,                 ,USART2_RX      ,              ,                  ,                   ,                               ,FSMC_NWAIT          ,           ,    ,    ,
PortD,PD7 ,             ,                 ,        ,            ,         ,                 ,                 ,USART2_CK      ,              ,                  ,                   ,                               ,FSMC_NCE2/FSMC_NE1  ,           ,    ,    ,
PortD,PD8 ,             ,                 ,        ,            ,         ,                 ,                 ,USART3_TX      ,              ,                  ,                   ,                               ,FSMC_D13/FSMC_DA13  ,           ,    ,    ,
PortD,PD9 ,             ,                 ,        ,            ,         ,                 ,                 ,USART3_RX      ,              ,                  ,                   ,                               ,FSMC_D14/FSMC_DA14  ,           ,    ,    ,
PortD,PD10,             ,                 ,        ,            ,         ,                 ,                 ,USART3_CK      ,              ,                  ,                   ,                               ,FSMC_D15/FSMC_DA15  ,           ,    ,    ,
PortD,PD11,             ,                 ,        ,            ,         ,                 ,                 ,USART3_CTS     ,              ,                  ,                   ,                               ,FSMC_A16/FSMC_CLE   ,           ,    ,    ,
PortD,PD12,             ,                 ,TIM4_CH1,            ,         ,                 ,                 ,USART3_RTS     ,              ,                  ,                   ,                               ,FSMC_A17/FSMC_ALE   ,           ,    ,    ,
PortD,PD13,             ,                 ,TIM4_CH2,            ,         ,                 ,                 ,               ,              ,                  ,                   ,                               ,FSMC_A18            ,           ,    ,    ,
PortD,PD14,             ,                 ,TIM4_CH3,            ,         ,                 ,                 ,               ,              ,                  ,                   ,                               ,FSMC_D0/FSMC_DA0    ,           ,    ,    ,
PortD,PD15,             ,                 ,TIM4_CH4,            ,         ,                 ,                 ,               ,              ,                  ,                   ,                               ,FSMC_D1/FSMC_DA1    ,           ,    ,    ,
PortE,PE0 ,             ,                 ,TIM4_ETR,            ,         ,                 ,                 ,               ,              ,                  ,                   ,                               ,FSMC_NBL0           ,DCMI_D2    ,    ,    ,
PortE,PE1 ,             ,                 ,        ,            ,         ,                 ,                 ,               ,              ,                  ,                   ,                               ,FSMC_NBL1           ,DCMI_D3    ,    ,    ,
PortE,PE2 ,TRACECLK     ,                 ,        ,            ,         ,                 ,                 ,               ,              ,                  ,                   ,ETH_MII_TXD3                   ,FSMC_A23            ,           ,    ,    ,
PortE,PE3 ,TRACED0      ,                 ,        ,            ,         ,                 ,                 ,               ,              ,                  ,                   ,                               ,FSMC_A19            ,           ,    ,    ,
PortE,PE4 ,TRACED1      ,                 ,        ,            ,         ,                 ,                 ,               ,              ,                  ,                   ,                               ,FSMC_A20            ,DCMI_D4    ,    ,    ,
PortE,PE5 ,TRACED2      ,                 ,        ,TIM9_CH1    ,         ,                 ,                 ,               ,              ,                  ,                   ,                               ,FSMC_A21            ,DCMI_D6    ,    ,    ,
PortE,PE6 ,TRACED3      ,                 ,        ,TIM9_CH2    ,         ,                 ,                 ,               ,              ,                  ,                   ,                               ,FSMC_A22            ,DCMI_D7    ,    ,    ,
PortE,PE7 ,             ,TIM1_ETR         ,        ,            ,         ,                 ,                 ,               ,              ,                  ,                   ,                               ,FSMC_D4/FSMC_DA4    ,           ,    ,    ,
