#  STM32N657  This was auto-generated by make-af-csv.py
Port ,Pin ,AF0                    ,AF1                  ,AF2                             ,AF3                                ,AF4                              ,AF5                                    ,AF6                                      ,AF7                                                  ,AF8                                       ,AF9                                ,AF10                                                          ,AF11                                               ,AF12                      ,AF13         ,AF14           ,AF15        ,ADC                    ,SYS
PortD,PD14,                       ,                     ,                                ,                                   ,I2C2_SCL                         ,                                       ,USART10_RX                               ,                                                     ,                                          ,                                   ,                                                              ,                                                   ,FMC_A9                    ,             ,               ,EVENTOUT    ,                       ,
PortD,PD15,                       ,                     ,                                ,                                   ,I2C2_SDA                         ,                                       ,USART10_TX                               ,                                                     ,                                          ,                                   ,                                                              ,                                                   ,FMC_A8                    ,             ,LCD_R2         ,EVENTOUT    ,                       ,
PortE,PE0 ,                       ,LPTIM1_ETR           ,TIM4_ETR                        ,LPTIM2_ETR                         ,                                 ,                                       ,                                         ,USART3_RX                                            ,UART8_RX                                  ,DCMIPP_D2/DCMI_D2/PSSI_D2          ,SAI2_MCLK_A                                                   ,                                                   ,FMC_D9/FMC_DA9            ,             ,               ,EVENTOUT    ,                       ,TAMP_IN6/TAMP_OUT5
PortE,PE1 ,                       ,LPTIM1_IN2           ,                                ,LPTIM2_CH2                         ,                                 ,                                       ,                                         ,USART3_TX                                            ,UART8_TX                                  ,DCMIPP_D8/DCMI_D8/PSSI_D8          ,                                                              ,                                                   ,FMC_D10/FMC_DA10          ,             ,               ,EVENTOUT    ,                       ,
PortE,PE2 ,DEBUG_TRACECLK         ,LPTIM5_IN1           ,SAI1_CK1                        ,ADF1_CCK0                          ,MDF1_CCK0                        ,SPI4_SCK                               ,SAI1_MCLK_A                              ,UCPD1_FRSTX                                          ,                                          ,                                   ,                                                              ,                                                   ,FMC_D11/FMC_DA11          ,TIM1_CH2N    ,               ,EVENTOUT    ,                       ,
PortE,PE3 ,DEBUG_TRACED0          ,LPTIM5_ETR           ,                                ,                                   ,MDF1_CKI2                        ,                                       ,SAI1_SD_B                                ,TIM15_BKIN                                           ,                                          ,                                   ,                                                              ,                                                   ,FMC_D12/FMC_DA12          ,             ,               ,EVENTOUT    ,                       ,
PortE,PE4 ,                       ,LPTIM1_IN1           ,                                ,                                   ,                                 ,SPI6_MISO/I2S6_SDI                     ,USART10_RX                               ,USART6_RTS/USART6_DE                                 ,SPDIFRX1_IN1                              ,DCMIPP_D5/DCMI_D5/PSSI_D5          ,                                                              ,SDMMC2_D3                                          ,                          ,             ,LCD_G1         ,EVENTOUT    ,                       ,
PortE,PE5 ,                       ,TIM16_CH1N           ,TIM4_CH1                        ,LPUART1_TX                         ,I2C1_SCL                         ,I3C1_SCL                               ,FDCAN2_TX                                ,USART1_TX                                            ,                                          ,DCMIPP_D5/DCMI_D5/PSSI_D5          ,                                                              ,UART5_TX                                           ,FMC_SDNE1                 ,             ,               ,HDP_HDP6    ,                       ,
PortE,PE6 ,                       ,TIM17_CH1N           ,TIM4_CH2                        ,LPUART1_RX                         ,I2C1_SDA                         ,I3C1_SDA                               ,                                         ,USART1_RX                                            ,                                          ,DCMIPP_VSYNC/DCMI_VSYNC/PSSI_RDY   ,DCMIPP_D1/DCMI_D1/PSSI_D1                                     ,UART5_TX                                           ,FMC_SDCKE1                ,             ,               ,HDP_HDP7    ,                       ,
PortE,PE7 ,                       ,TIM1_ETR             ,                                ,                                   ,MDF1_CKI0                        ,                                       ,                                         ,                                                     ,UART7_RX                                  ,                                   ,SAI2_SD_B                                                     ,                                                   ,FMC_A4                    ,             ,FMC_A20        ,EVENTOUT    ,                       ,
PortE,PE8 ,                       ,TIM1_CH1N            ,                                ,                                   ,MDF1_SDI0                        ,                                       ,                                         ,USART3_TX                                            ,UART7_TX                                  ,DCMIPP_D4/DCMI_D4/PSSI_D4          ,                                                              ,                                                   ,FMC_A12                   ,             ,               ,EVENTOUT    ,                       ,
PortE,PE9 ,                       ,TIM1_CH1             ,                                ,                                   ,MDF1_CKI4                        ,                                       ,                                         ,                                                     ,UART7_RTS/UART7_DE                        ,                                   ,                                                              ,                                                   ,FMC_A14/FMC_BA0           ,             ,               ,EVENTOUT    ,                       ,
PortE,PE10,DEBUG_TRACECLK         ,TIM1_CH2N            ,                                ,                                   ,MDF1_SDI4                        ,                                       ,                                         ,USART3_RX                                            ,UART7_CTS                                 ,DCMIPP_D3/DCMI_D3/PSSI_D3          ,                                                              ,                                                   ,FMC_A15/FMC_BA1           ,             ,               ,EVENTOUT    ,                       ,
PortE,PE11,                       ,TIM1_CH2             ,                                ,                                   ,MDF1_CKI5                        ,SPI4_NSS                               ,FDCAN3_TX                                ,                                                     ,                                          ,                                   ,SAI2_SD_B                                                     ,                                                   ,FMC_SDNWE                 ,             ,LCD_VSYNC      ,EVENTOUT    ,                       ,
PortE,PE12,                       ,TIM1_CH3N            ,                                ,                                   ,MDF1_SDI5                        ,SPI4_SCK                               ,FDCAN3_RX                                ,                                                     ,                                          ,                                   ,SAI2_SCK_B                                                    ,                                                   ,FMC_SDNRAS                ,             ,               ,EVENTOUT    ,                       ,
PortE,PE13,                       ,TIM1_CH3             ,                                ,ADF1_CCK0                          ,I2C4_SCL                         ,SPI4_MISO                              ,                                         ,                                                     ,                                          ,                                   ,SAI2_FS_B                                                     ,                                                   ,FMC_SDNCAS                ,             ,               ,EVENTOUT    ,                       ,
PortE,PE14,                       ,TIM1_CH4             ,GFXTIM_FCKCAL                   ,ADF1_CCK1                          ,I2C4_SDA                         ,SPI4_MOSI                              ,                                         ,                                                     ,                                          ,                                   ,SAI2_MCLK_B                                                   ,                                                   ,FMC_SDNE0                 ,GFXTIM_LCKCAL,FMC_NWE        ,EVENTOUT    ,                       ,
PortE,PE15,                       ,TIM1_BKIN            ,GFXTIM_LCKCAL                   ,                                   ,I2C4_SMBA                        ,SPI5_SCK                               ,USART10_CK                               ,USART2_CK                                            ,                                          ,                                   ,SDMMC1_D0                                                     ,                                                   ,FMC_SDCKE0                ,GFXTIM_FCKCAL,               ,EVENTOUT    ,                       ,
PortF,PF0 ,                       ,LPTIM5_OUT           ,TIM4_CH4                        ,                                   ,                                 ,                                       ,UCPD1_FRSTX                              ,UART9_TX                                             ,UART8_RTS/UART8_DE                        ,DCMIPP_D9/DCMI_D9/PSSI_D9          ,                                                              ,ETH1_MII_TX_CLK                                    ,ETH1_RGMII_GTX_CLK        ,             ,               ,EVENTOUT    ,                       ,
PortF,PF1 ,                       ,LPTIM1_CH2           ,TIM4_CH3                        ,LPTIM2_CH1                         ,                                 ,                                       ,UCPD1_FRSTX                              ,UART9_RX                                             ,UART8_CTS                                 ,DCMIPP_D7/DCMI_D7/PSSI_D7          ,                                                              ,ETH1_TX_ER                                         ,                          ,             ,               ,EVENTOUT    ,                       ,
PortF,PF2 ,                       ,TIM1_CH3N            ,                                ,                                   ,                                 ,SPI2_SCK/I2S2_CK                       ,FDCAN3_TX                                ,USART2_CTS/USART2_NSS                                ,                                          ,                                   ,                                                              ,ETH1_RGMII_CLK125                                  ,FMC_NWAIT                 ,             ,LCD_B1         ,EVENTOUT    ,                       ,
PortF,PF3 ,                       ,                     ,                                ,                                   ,                                 ,                                       ,FDCAN3_RX                                ,USART2_RTS/USART2_DE                                 ,                                          ,PSSI_DE/DCMIPP_HSYNC/DCMI_HSYNC    ,                                                              ,ETH1_PPS_OUT                                       ,FMC_NL                    ,             ,LCD_R4         ,EVENTOUT    ,ADC1_INP16             ,
PortF,PF4 ,                       ,                     ,TIM5_ETR                        ,LPTIM3_CH2                         ,                                 ,SPI1_NSS/I2S1_WS                       ,SPI3_NSS/I2S3_WS                         ,USART2_CK                                            ,SPI6_NSS/I2S6_WS                          ,PSSI_DE/DCMIPP_HSYNC/DCMI_HSYNC    ,                                                              ,ETH1_MDIO                                          ,                          ,             ,LCD_R3         ,HDP_HDP4    ,ADC1_INP18             ,
PortF,PF5 ,                       ,TIM1_ETR             ,                                ,LPTIM2_IN2                         ,                                 ,                                       ,                                         ,USART3_CTS/USART3_NSS                                ,                                          ,DCMIPP_D6/DCMI_D6/PSSI_D6          ,SAI2_SD_A                                                     ,ETH1_CLK                                           ,FMC_NE3                   ,             ,LCD_G0         ,EVENTOUT    ,                       ,
PortF,PF6 ,                       ,TIM2_CH4             ,TIM5_CH4                        ,LPTIM3_CH1                         ,TIM15_CH2                        ,I2S6_MCK                               ,SPI4_RDY                                 ,USART2_RX                                            ,GFXTIM_LCKCAL                             ,SPI5_RDY                           ,SPI1_RDY                                                      ,ETH1_MII_COL                                       ,GFXTIM_FCKCAL             ,TIM1_CH3     ,LCD_DE         ,HDP_HDP3    ,ADC12_INP15            ,
PortF,PF7 ,                       ,TIM1_CH2N            ,TIM3_CH3                        ,TIM9_CH1                           ,                                 ,SPI1_SCK/I2S1_CK                       ,                                         ,                                                     ,UART4_CTS                                 ,                                   ,                                                              ,ETH1_MII_RX_CLK/ETH1_RGMII_RX_CLK/ETH1_RMII_REF_CLK,GFXTIM_TE                 ,             ,LCD_VSYNC      ,HDP_HDP0    ,ADC12_INP9/ADC12_INN5  ,
PortF,PF8 ,DEBUG_TRACECLK         ,                     ,                                ,                                   ,                                 ,                                       ,                                         ,UART9_TX                                             ,                                          ,                                   ,                                                              ,ETH1_MII_RXD2/ETH1_RGMII_RXD2                      ,FMC_NWE                   ,             ,LCD_R6         ,EVENTOUT    ,                       ,
PortF,PF9 ,DEBUG_TRACED0          ,                     ,                                ,                                   ,                                 ,                                       ,                                         ,                                                     ,                                          ,                                   ,                                                              ,ETH1_MII_RXD3/ETH1_RGMII_RXD3                      ,                          ,             ,LCD_HSYNC      ,EVENTOUT    ,                       ,
PortF,PF10,                       ,TIM16_BKIN           ,SAI1_D3                         ,                                   ,MDF1_SDI3                        ,                                       ,UCPD1_FRSTX                              ,                                                     ,UART7_RX                                  ,DCMIPP_D11/DCMI_D11/PSSI_D11       ,DCMIPP_D15/PSSI_D15                                           ,ETH1_MII_RX_DV/ETH1_RGMII_RX_CTL/ETH1_RMII_CRS_DV  ,                          ,             ,LCD_R1         ,EVENTOUT    ,                       ,
PortF,PF11,                       ,                     ,                                ,                                   ,                                 ,SPI5_MOSI                              ,                                         ,                                                     ,                                          ,DCMIPP_D15/PSSI_D15                ,SAI2_SD_B                                                     ,ETH1_MII_TX_EN/ETH1_RGMII_TX_CTL/ETH1_RMII_TX_EN   ,                          ,             ,LCD_B0         ,EVENTOUT    ,ADC1_INP2              ,
PortF,PF12,                       ,                     ,                                ,                                   ,USART1_RX                        ,SPI5_MISO                              ,                                         ,                                                     ,                                          ,DCMIPP_D13/DCMI_D13/PSSI_D13       ,                                                              ,ETH1_MII_TXD0/ETH1_RGMII_TXD0/ETH1_RMII_TXD0       ,                          ,             ,               ,EVENTOUT    ,ADC1_INP6/ADC1_INN2    ,
PortF,PF13,                       ,                     ,                                ,                                   ,USART1_TX                        ,SPI5_NSS                               ,                                         ,                                                     ,                                          ,DCMIPP_D10/DCMI_D10/PSSI_D10       ,                                                              ,ETH1_MII_TXD1/ETH1_RGMII_TXD1/ETH1_RMII_TXD1       ,                          ,             ,               ,EVENTOUT    ,ADC2_INP2              ,
PortF,PF14,                       ,TIM2_CH2             ,                                ,                                   ,USART1_CTS                       ,SPI5_MOSI                              ,                                         ,                                                     ,                                          ,                                   ,                                                              ,ETH1_MII_RXD0/ETH1_RGMII_RXD0/ETH1_RMII_RXD0       ,                          ,             ,LCD_G0         ,EVENTOUT    ,ADC2_INP6/ADC2_INN2    ,
PortF,PF15,                       ,                     ,                                ,                                   ,USART1_RTS/USART1_DE             ,SPI5_SCK                               ,                                         ,                                                     ,                                          ,                                   ,                                                              ,ETH1_MII_RXD1/ETH1_RGMII_RXD1/ETH1_RMII_RXD1       ,                          ,             ,LCD_G1         ,EVENTOUT    ,                       ,
PortG,PG0 ,                       ,TIM1_CH4N            ,TIM12_CH1                       ,                                   ,                                 ,                                       ,                                         ,UART9_RX                                             ,                                          ,                                   ,LCD_VSYNC                                                     ,ETH1_PHY_INTN                                      ,                          ,             ,LCD_R0         ,EVENTOUT    ,                       ,
PortG,PG1 ,                       ,TIM16_CH1N           ,                                ,                                   ,                                 ,SPI5_MISO                              ,SAI1_SCK_B                               ,                                                     ,UART7_RTS/UART7_DE                        ,DCMIPP_PIXCLK/DCMI_PIXCLK/PSSI_PDCK,TIM13_CH1                                                     ,                                                   ,FMC_A19                   ,             ,LCD_G1         ,EVENTOUT    ,                       ,
PortG,PG2 ,                       ,TIM17_CH1N           ,                                ,                                   ,                                 ,SPI5_MOSI                              ,SAI1_FS_B                                ,USART3_RTS/USART3_DE                                 ,UART7_CTS                                 ,DCMIPP_D6/DCMI_D6/PSSI_D6          ,SAI2_MCLK_B                                                   ,TIM14_CH1                                          ,FMC_A21                   ,             ,LCD_R0         ,EVENTOUT    ,                       ,
PortG,PG3 ,DEBUG_TRACED1          ,                     ,                                ,                                   ,                                 ,                                       ,                                         ,USART2_TX                                            ,                                          ,PSSI_DE/DCMIPP_HSYNC/DCMI_HSYNC    ,                                                              ,ETH1_MII_TXD2/ETH1_RGMII_TXD2                      ,                          ,             ,               ,EVENTOUT    ,                       ,
PortG,PG4 ,                       ,TIM1_BKIN2           ,                                ,                                   ,                                 ,                                       ,                                         ,                                                     ,                                          ,                                   ,                                                              ,ETH1_MII_TXD3/ETH1_RGMII_TXD3                      ,                          ,             ,LCD_B0         ,EVENTOUT    ,                       ,
PortG,PG5 ,                       ,TIM1_ETR             ,                                ,                                   ,                                 ,                                       ,                                         ,USART2_CTS/USART2_NSS                                ,                                          ,                                   ,                                                              ,ETH1_MII_RX_ER                                     ,                          ,             ,LCD_B1         ,EVENTOUT    ,                       ,
PortG,PG6 ,                       ,TIM17_BKIN           ,                                ,                                   ,                                 ,                                       ,                                         ,USART6_CK                                            ,                                          ,DCMIPP_D12/DCMI_D12/PSSI_D12       ,                                                              ,ETH1_MII_CRS                                       ,                          ,             ,LCD_B3         ,EVENTOUT    ,                       ,
PortG,PG7 ,DEBUG_TRACECLK         ,                     ,                                ,                                   ,                                 ,                                       ,SAI1_MCLK_A                              ,USART6_CK                                            ,                                          ,DCMIPP_D13/DCMI_D13/PSSI_D13       ,                                                              ,ETH1_PHY_INTN                                      ,                          ,             ,               ,EVENTOUT    ,                       ,
PortG,PG8 ,RTC_REFIN              ,TIM1_CH3N            ,TIM12_CH2                       ,                                   ,USART1_RX                        ,SPI2_MOSI/I2S2_SDO                     ,SAI1_SCK_B                               ,                                                     ,UART4_CTS                                 ,                                   ,                                                              ,SDMMC2_D1                                          ,FMC_A20                   ,             ,LCD_G7         ,HDP_HDP7    ,                       ,PWR_PVD_IN
PortG,PG9 ,                       ,                     ,                                ,                                   ,                                 ,                                       ,                                         ,                                                     ,                                          ,                                   ,                                                              ,                                                   ,FMC_D8/FMC_DA8            ,             ,LCD_R7         ,EVENTOUT    ,                       ,
PortG,PG10,                       ,TIM1_CH1N            ,                                ,LPTIM2_CH1                         ,                                 ,SPI2_SCK/I2S2_CK                       ,FDCAN2_TX                                ,USART3_CTS/USART3_NSS                                ,                                          ,DCMIPP_D2/DCMI_D2/PSSI_D2          ,                                                              ,UART5_TX                                           ,FMC_A16/FMC_CLE           ,             ,LCD_G4         ,HDP_HDP5    ,                       ,
PortG,PG11,                       ,                     ,                                ,                                   ,                                 ,                                       ,                                         ,                                                     ,UART7_RX                                  ,                                   ,                                                              ,ETH1_MDC                                           ,                          ,             ,LCD_R6         ,EVENTOUT    ,                       ,
PortG,PG12,                       ,TIM17_CH1            ,                                ,                                   ,                                 ,SPI5_SCK                               ,SAI1_MCLK_B                              ,                                                     ,UART7_TX                                  ,                                   ,                                                              ,                                                   ,FMC_A18                   ,             ,LCD_G0         ,EVENTOUT    ,                       ,
PortG,PG13,                       ,LPTIM1_IN1           ,TIM4_CH1                        ,LPTIM2_IN1                         ,                                 ,                                       ,                                         ,USART3_RTS/USART3_DE                                 ,                                          ,DCMIPP_D12/DCMI_D12/PSSI_D12       ,SAI2_FS_A                                                     ,                                                   ,FMC_NE1                   ,             ,LCD_DE         ,EVENTOUT    ,                       ,
PortG,PG14,DEBUG_TRACED1          ,LPTIM1_ETR           ,TIM8_CH4                        ,                                   ,                                 ,SPI6_MOSI/I2S6_SDO                     ,USART10_RTS                              ,USART6_TX                                            ,USART2_RTS/USART2_DE                      ,DCMIPP_D11/DCMI_D11/PSSI_D11       ,FMC_NCE                                                       ,                                                   ,FMC_NE2                   ,             ,LCD_B1         ,EVENTOUT    ,                       ,
PortG,PG15,                       ,TIM1_CH4             ,                                ,                                   ,                                 ,SPI5_RDY                               ,SPI4_RDY                                 ,USART3_CK                                            ,                                          ,DCMIPP_D4/DCMI_D4/PSSI_D4          ,SPI1_RDY                                                      ,ETH1_MII_RX_CLK/ETH1_RMII_REF_CLK                  ,FMC_CLK                   ,             ,LCD_B0         ,EVENTOUT    ,ADC12_INP7/ADC12_INN3  ,
PortH,PH0 ,                       ,                     ,                                ,                                   ,                                 ,                                       ,                                         ,                                                     ,                                          ,                                   ,                                                              ,                                                   ,                          ,             ,               ,EVENTOUT    ,                       ,OSC_IN
PortH,PH1 ,                       ,                     ,                                ,                                   ,                                 ,                                       ,                                         ,                                                     ,                                          ,                                   ,                                                              ,                                                   ,                          ,             ,               ,EVENTOUT    ,                       ,OSC_OUT
PortH,PH2 ,DEBUG_TRACED2          ,TIM1_ETR             ,TIM3_ETR                        ,                                   ,TIM15_BKIN                       ,                                       ,FDCAN1_TX                                ,                                                     ,                                          ,DCMIPP_D11/DCMI_D11/PSSI_D11       ,SDMMC1_CMD                                                    ,UART5_RX                                           ,FMC_NE3                   ,             ,               ,EVENTOUT    ,                       ,
PortH,PH3 ,DEBUG_TRACECLK         ,                     ,                                ,                                   ,                                 ,                                       ,                                         ,                                                     ,UART7_TX                                  ,                                   ,                                                              ,                                                   ,                          ,             ,LCD_B4         ,EVENTOUT    ,                       ,
PortH,PH4 ,                       ,                     ,                                ,                                   ,                                 ,                                       ,                                         ,                                                     ,UART7_TX                                  ,                                   ,                                                              ,                                                   ,                          ,             ,LCD_R4         ,EVENTOUT    ,                       ,TAMP_IN4/TAMP_OUT3
PortH,PH5 ,                       ,                     ,                                ,                                   ,                                 ,SPI5_SCK                               ,                                         ,                                                     ,                                          ,                                   ,                                                              ,ETH1_MDC                                           ,                          ,             ,               ,EVENTOUT    ,                       ,
PortH,PH6 ,                       ,                     ,                                ,                                   ,                                 ,SPI5_NSS                               ,                                         ,                                                     ,                                          ,                                   ,                                                              ,                                                   ,                          ,             ,LCD_B5         ,EVENTOUT    ,                       ,
PortH,PH7 ,                       ,                     ,I3C2_SCL                        ,                                   ,                                 ,SPI5_MOSI                              ,                                         ,                                                     ,                                          ,                                   ,                                                              ,                                                   ,                          ,             ,               ,EVENTOUT    ,                       ,
PortH,PH8 ,                       ,                     ,I3C2_SDA                        ,                                   ,                                 ,SPI5_MISO                              ,                                         ,                                                     ,                                          ,                                   ,                                                              ,                                                   ,                          ,             ,               ,EVENTOUT    ,                       ,
PortH,PH9 ,                       ,TIM16_CH1            ,TIM4_CH3                        ,USART3_CK                          ,I2C1_SCL                         ,                                       ,FDCAN1_RX                                ,I3C1_SCL                                             ,UART4_RX                                  ,DCMIPP_D6/DCMI_D6/PSSI_D6          ,SDMMC1_D4                                                     ,SDMMC2_D4                                          ,SDMMC1_CKIN               ,             ,FMC_D9/FMC_DA9 ,HDP_HDP0    ,                       ,
PortN,PN0 ,                       ,                     ,                                ,                                   ,                                 ,                                       ,                                         ,                                                     ,                                          ,XSPIM_P2_DQS0                      ,                                                              ,                                                   ,FMC_A25                   ,             ,               ,EVENTOUT    ,                       ,
PortN,PN1 ,                       ,                     ,                                ,                                   ,                                 ,                                       ,                                         ,                                                     ,                                          ,XSPIM_P2_NCS1                      ,                                                              ,                                                   ,FMC_A24                   ,             ,               ,EVENTOUT    ,                       ,
PortN,PN2 ,                       ,                     ,                                ,                                   ,                                 ,                                       ,                                         ,                                                     ,                                          ,XSPIM_P2_IO0                       ,                                                              ,                                                   ,FMC_A23                   ,             ,               ,EVENTOUT    ,                       ,
PortN,PN3 ,                       ,                     ,                                ,                                   ,                                 ,                                       ,                                         ,                                                     ,                                          ,XSPIM_P2_IO1                       ,                                                              ,                                                   ,FMC_A22                   ,             ,               ,EVENTOUT    ,                       ,
PortN,PN4 ,                       ,                     ,                                ,                                   ,                                 ,                                       ,                                         ,                                                     ,                                          ,XSPIM_P2_IO2                       ,                                                              ,                                                   ,                          ,             ,               ,EVENTOUT    ,                       ,
PortN,PN5 ,                       ,                     ,                                ,                                   ,                                 ,                                       ,                                         ,                                                     ,                                          ,XSPIM_P2_IO3                       ,                                                              ,                                                   ,                          ,             ,               ,EVENTOUT    ,                       ,
PortN,PN6 ,                       ,                     ,                                ,                                   ,                                 ,                                       ,                                         ,                                                     ,                                          ,XSPIM_P2_CLK                       ,                                                              ,                                                   ,                          ,             ,               ,EVENTOUT    ,                       ,
PortN,PN7 ,                       ,                     ,                                ,                                   ,                                 ,                                       ,                                         ,                                                     ,                                          ,XSPIM_P2_NCLK                      ,                                                              ,                                                   ,                          ,             ,               ,EVENTOUT    ,                       ,
PortN,PN8 ,                       ,                     ,                                ,                                   ,                                 ,                                       ,                                         ,                                                     ,                                          ,XSPIM_P2_IO4                       ,                                                              ,                                                   ,                          ,             ,               ,EVENTOUT    ,                       ,
PortN,PN9 ,                       ,                     ,                                ,                                   ,                                 ,                                       ,                                         ,                                                     ,                                          ,XSPIM_P2_IO5                       ,DCMIPP_D5/DCMI_D5/PSSI_D5                                     ,                                                   ,                          ,             ,               ,EVENTOUT    ,                       ,
PortN,PN10,                       ,                     ,                                ,                                   ,                                 ,                                       ,                                         ,                                                     ,                                          ,XSPIM_P2_IO6                       ,                                                              ,                                                   ,                          ,             ,LCD_B4         ,EVENTOUT    ,                       ,
PortN,PN11,                       ,                     ,                                ,                                   ,                                 ,                                       ,                                         ,                                                     ,                                          ,XSPIM_P2_IO7                       ,                                                              ,                                                   ,                          ,             ,LCD_B6         ,EVENTOUT    ,                       ,
PortN,PN12,                       ,                     ,                                ,                                   ,                                 ,                                       ,                                         ,                                                     ,                                          ,XSPIM_P2_NCS2                      ,                                                              ,                                                   ,                          ,             ,               ,EVENTOUT    ,                       ,
PortO,PO0 ,                       ,                     ,                                ,                                   ,                                 ,                                       ,                                         ,                                                     ,                                          ,XSPIM_P1_NCS1                      ,                                                              ,                                                   ,FMC_A22                   ,             ,               ,EVENTOUT    ,                       ,
PortO,PO1 ,                       ,                     ,                                ,                                   ,                                 ,                                       ,                                         ,                                                     ,                                          ,XSPIM_P1_NCS2                      ,                                                              ,                                                   ,FMC_A23                   ,             ,               ,EVENTOUT    ,                       ,
PortO,PO2 ,                       ,                     ,                                ,                                   ,                                 ,                                       ,                                         ,                                                     ,                                          ,XSPIM_P1_DQS0                      ,                                                              ,                                                   ,FMC_A24                   ,             ,LCD_B7         ,EVENTOUT    ,                       ,
PortO,PO3 ,                       ,                     ,                                ,                                   ,                                 ,                                       ,                                         ,                                                     ,                                          ,XSPIM_P1_DQS1                      ,                                                              ,                                                   ,FMC_A25                   ,             ,LCD_G3         ,EVENTOUT    ,                       ,
PortO,PO4 ,                       ,                     ,                                ,                                   ,                                 ,                                       ,                                         ,                                                     ,                                          ,XSPIM_P1_CLK                       ,LCD_B4                                                        ,                                                   ,FMC_A24                   ,             ,FMC_NBL2       ,EVENTOUT    ,                       ,
PortO,PO5 ,                       ,                     ,                                ,                                   ,                                 ,                                       ,                                         ,                                                     ,                                          ,XSPIM_P1_NCLK                      ,                                                              ,                                                   ,FMC_A25                   ,             ,FMC_NBL3       ,EVENTOUT    ,                       ,
