EPD_SCK,GPIO8
EPD_MOSI,GPIO10
EPD_CS,GPIO21
EPD_DC,GPIO4
EPD_RST,GPIO5
EPD_BUSY,GPIO6
BUTTON,GPIO3
BUTTON_ADC_1,GPIO1
BUTTON_ADC_2,GPIO2
SD_CS,GPIO12
SD_MISO,GPIO7
SD_MOSI,GPIO10
SD_SCK,GPIO8
BAT_ADC,GPIO0
CHARGE_DETECT,GPIO20
