SW,PA0
PA0,PA0
PA5,PA5
PA8,PA8
PA9,PA9
PA10,PA10
PA13,PA13
PA14,PA14
PB2,PB2
PB3,PB3
PB4,PB4
PB7,PB7
PC3,PC3
PC8,PC8
PC9,PC9
PC11,PC11
PC12,PC12
PC13,PC13
PC14,PC14
PC15,PC15
PD8,PD8
PD9,PD9
PD10,PD10
PE2,PE2
PE3,PE3
PE4,PE4
PE5,PE5
PE6,PE6
PF6,PF6
PG2,PG2
PG3,PG3
PG9,PG9
LED_GREEN,PG13
PG13,PG13
LED_RED,PG14
PG14,PG14
PH0,PH0
PH1,PH1
